name,time_value,value,stderr,issue,lag
"Columbus, IN",2020-06-27,1.1771536481165,0.28627995064943,NA,NA
"Columbus, IN",2020-06-28,0.93693376301371,0.28223065837365,NA,NA
"Columbus, IN",2020-06-29,1.124767458164,0.28159106037812,NA,NA
"Columbus, IN",2020-06-30,1.124767458164,0.28159106037812,NA,NA
"Fort Wayne, IN",2020-04-15,1.0207035385675,0.11314786522341,NA,NA
"Fort Wayne, IN",2020-04-16,0.86593319243189,0.10214958655743,NA,NA
"Fort Wayne, IN",2020-04-17,0.83050626161144,0.10644241513691,NA,NA
"Fort Wayne, IN",2020-04-18,0.76402885757862,0.090086136997443,NA,NA
"Fort Wayne, IN",2020-04-19,0.76927943592188,0.08034861486485,NA,NA
"Fort Wayne, IN",2020-04-20,0.70209074069648,0.082174733138529,NA,NA
"Fort Wayne, IN",2020-04-21,0.87925716529636,0.10741801892764,NA,NA
"Fort Wayne, IN",2020-04-22,0.94668574659109,0.10717170500242,NA,NA
"Fort Wayne, IN",2020-04-23,0.88307170565241,0.10598467518049,NA,NA
"Fort Wayne, IN",2020-04-24,0.92924623153543,0.096931541950475,NA,NA
"Fort Wayne, IN",2020-04-25,0.94907612087143,0.097125492472617,NA,NA
"Fort Wayne, IN",2020-04-26,0.94119275904781,0.075550257223487,NA,NA
"Fort Wayne, IN",2020-04-27,1.1247089485791,0.087395535413381,NA,NA
"Fort Wayne, IN",2020-04-28,1.0402739152804,0.085422380152127,NA,NA
"Fort Wayne, IN",2020-04-29,0.97547062125266,0.074395705336822,NA,NA
"Fort Wayne, IN",2020-04-30,0.94217827127908,0.068966753882084,NA,NA
"Fort Wayne, IN",2020-05-01,0.91655290337277,0.07655166575134,NA,NA
"Fort Wayne, IN",2020-05-02,0.82325290641462,0.081190043236083,NA,NA
"Fort Wayne, IN",2020-05-03,0.77932268433405,0.077307707072132,NA,NA
"Fort Wayne, IN",2020-05-04,0.79924910856607,0.072747829239937,NA,NA
"Fort Wayne, IN",2020-05-05,0.7820738036859,0.077139719133584,NA,NA
"Fort Wayne, IN",2020-05-06,0.7600972969946,0.057792754629423,NA,NA
"Fort Wayne, IN",2020-05-07,0.73016417486965,0.065076109763375,NA,NA
"Fort Wayne, IN",2020-05-08,0.69212874077322,0.070534287370613,NA,NA
"Fort Wayne, IN",2020-05-09,0.69347752366073,0.07354383746368,NA,NA
"Fort Wayne, IN",2020-05-10,0.73133001821885,0.071775344168868,NA,NA
"Fort Wayne, IN",2020-05-11,0.6976181126268,0.078079709880771,NA,NA
"Fort Wayne, IN",2020-05-12,0.65258232779364,0.06643273335141,NA,NA
"Fort Wayne, IN",2020-05-13,0.90419969700478,0.090147667165041,NA,NA
"Fort Wayne, IN",2020-05-14,0.84336868917706,0.088323172281251,NA,NA
"Fort Wayne, IN",2020-05-15,0.7923797536698,0.072297812104099,NA,NA
"Fort Wayne, IN",2020-05-16,0.80315205182712,0.072814351722104,NA,NA
"Fort Wayne, IN",2020-05-17,0.71784909442962,0.053283213793146,NA,NA
"Fort Wayne, IN",2020-05-18,0.83393076583863,0.053740354161133,NA,NA
"Fort Wayne, IN",2020-05-19,0.82880133239639,0.057832026356116,NA,NA
"Fort Wayne, IN",2020-05-20,0.77187552215081,0.049045696682383,NA,NA
"Fort Wayne, IN",2020-05-21,0.70620213836768,0.05528903972844,NA,NA
"Fort Wayne, IN",2020-05-22,0.94313264215357,0.044218856492302,NA,NA
"Fort Wayne, IN",2020-05-23,0.8559498739752,0.04857351711826,NA,NA
"Fort Wayne, IN",2020-05-24,0.79141749517468,0.048351123352061,NA,NA
"Fort Wayne, IN",2020-05-25,0.730343402701,0.048288361978212,NA,NA
"Fort Wayne, IN",2020-05-26,0.72769880376992,0.05896747030121,NA,NA
"Fort Wayne, IN",2020-05-27,0.64411435064868,0.046300642059594,NA,NA
"Fort Wayne, IN",2020-05-28,0.60426103571242,0.04371345568215,NA,NA
"Fort Wayne, IN",2020-05-29,0.88567592697835,0.048819076970877,NA,NA
"Fort Wayne, IN",2020-05-30,0.85306777354076,0.050157542785774,NA,NA
"Fort Wayne, IN",2020-05-31,0.84015225260023,0.068973292208473,NA,NA
"Fort Wayne, IN",2020-06-01,0.87757062575817,0.07438109859259,NA,NA
"Fort Wayne, IN",2020-06-02,1.0515538240021,0.078189935864285,NA,NA
"Fort Wayne, IN",2020-06-03,1.0060661028609,0.087851466777507,NA,NA
"Fort Wayne, IN",2020-06-04,0.96224980536892,0.079500762998891,NA,NA
"Fort Wayne, IN",2020-06-05,0.83933431165375,0.087764421356516,NA,NA
"Fort Wayne, IN",2020-06-06,0.81534748469013,0.081212450473441,NA,NA
"Fort Wayne, IN",2020-06-07,0.74244216130145,0.081257796624257,NA,NA
"Fort Wayne, IN",2020-06-08,0.74029129069983,0.081805160341139,NA,NA
"Fort Wayne, IN",2020-06-09,0.73800895953871,0.077981313467934,NA,NA
"Fort Wayne, IN",2020-06-10,0.73097822623372,0.082170664651412,NA,NA
"Fort Wayne, IN",2020-06-11,0.77022204791897,0.076329224034674,NA,NA
"Fort Wayne, IN",2020-06-12,0.89086741613601,0.10101458579146,NA,NA
"Fort Wayne, IN",2020-06-13,0.86918306582375,0.094828067107257,NA,NA
"Fort Wayne, IN",2020-06-14,0.80714052184536,0.076460406507858,NA,NA
"Fort Wayne, IN",2020-06-15,0.68611934715284,0.069451965414802,NA,NA
"Fort Wayne, IN",2020-06-16,0.79516727512079,0.086369051836823,NA,NA
"Fort Wayne, IN",2020-06-17,0.86803238921747,0.092830760789602,NA,NA
"Fort Wayne, IN",2020-06-18,0.92393286391778,0.094753701213924,NA,NA
"Fort Wayne, IN",2020-06-19,1.1682465574516,0.072169135066334,NA,NA
"Fort Wayne, IN",2020-06-20,1.1445212169781,0.07954972734977,NA,NA
"Fort Wayne, IN",2020-06-21,1.1544907314506,0.088662888464055,NA,NA
"Fort Wayne, IN",2020-06-22,1.1136974287188,0.11184104080953,NA,NA
"Fort Wayne, IN",2020-06-23,0.97140135564892,0.088535782847623,NA,NA
"Fort Wayne, IN",2020-06-24,0.89547706942038,0.071570739516442,NA,NA
"Fort Wayne, IN",2020-06-25,0.83232797060607,0.078672707372952,NA,NA
"Fort Wayne, IN",2020-06-26,0.7967685639233,0.081906854747,NA,NA
"Fort Wayne, IN",2020-06-27,0.83603858333638,0.078434473651501,NA,NA
"Fort Wayne, IN",2020-06-28,0.87820623149537,0.07865921991053,NA,NA
"Fort Wayne, IN",2020-06-29,0.91086496021428,0.081795997577814,NA,NA
"Fort Wayne, IN",2020-06-30,0.91086496021428,0.081795997577814,NA,NA
"Elkhart-Goshen, IN",2020-04-15,1.0278362414565,0.1557072495456,NA,NA
"Elkhart-Goshen, IN",2020-04-16,0.80511883141006,0.15559313082947,NA,NA
"Elkhart-Goshen, IN",2020-04-17,0.45839723495557,0.093815396634612,NA,NA
